PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
Regulation Of RUNX2 Expression And Activity R-HSA-8939902,13,72,19938,13/1351,72/19938,0.18055555555555555,2.664631137429065,3.8148896156731777,0.0009945288149407856,0.0013151530299067703,STAT1/ESR1/TWIST1/PSMD10/ESRRA/PSMD5/SKP2/RUNX2/WWP1/UBC/PSMD14/BMP2/PSMD12,Oncogene,Reactome_2022
RET Signaling R-HSA-8853659,14,40,19938,14/1351,40/19938,0.35,5.1652849740932645,7.109236001826296,1.7542973739876988e-07,4.3175207593141696e-07,PTPN11/ARTN/GRB7/GAB2/GRB2/PIK3CA/RET/SOS1/GFRA1/PRKCA/SHC1/SRC/PIGU/PDLIM7,Oncogene,Reactome_2022
RHOG GTPase Cycle R-HSA-9013408,15,74,19938,15/1351,74/19938,0.20270270270270271,2.9914777842238984,4.62712148560746,0.00011044106665214224,0.0001687082500927552,CAV1/VAV2/PREX1/MAP3K11/VAV3/IQGAP2/MCF2/RAB7A/TMPO/SHMT2/PAK4/ITGB1/DEPDC1B/EPHA2/ARHGEF5,Oncogene,Reactome_2022
Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,16,57,19938,16/1351,57/19938,0.2807017543859649,4.1425844403755505,6.405576180353705,7.365205382843184e-07,1.6313929922997653e-06,HDAC3/HDAC9/HDAC5/DLL1/NCSTN/MAML2/RBPJ/ADAM17/NOTCH1/HDAC2/CDK8/UBC/MYC/HDAC8/HDAC1/TBL1XR1,Oncogene,Reactome_2022
Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,27,53,19938,27/1351,53/19938,0.5094339622641509,7.518204544502326,12.810204161632765,3.7222653853586754e-18,5.4965452190463105e-17,PTPN11/IGF1R/FGFR2/IGF2/GAB2/SOS1/IRS1/NRAS/AKT2/FLT3/FGFR1/IGF1/PIK3CA/FGF7/FGF19/FGFR3/THEM4/FGF3/FGF4/FGF10/GRB2/IRS4/HRAS/SHC1/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
Neutrophil Degranulation R-HSA-6798695,57,465,19938,57/1351,465/19938,0.12258064516129032,1.8090398987607745,4.759188580910248,1.0053519169019094e-05,1.8713062991073354e-05,CPNE1/STING1/RAB7A/CTSB/NRAS/GGH/GSTP1/HUWE1/S100A7/PLAU/CD47/CST3/ITGB2/HLA-C/BST2/RHOA/MMP9/VAMP8/CD44/ACLY/RAP1A/B4GALT1/CHI3L1/MAPK14/CD177/S100P/PKM/CYBB/PSMD12/NFKB1/FRK/CEACAM6/CNN2/DDX3X/ROCK1/MAPK1/IQGAP1/CTSD/HMGB1/SERPINB3/OLR1/PTPN6/PADI2/PSMD14/B2M/ANXA2/CDK13/XRCC6/NCSTN/S100A9/HSP90AA1/CSTB/PRSS3/HSPA8/IQGAP2/GRN/LCN2,Oncogene,Reactome_2022
PI3K/AKT Signaling In Cancer R-HSA-2219528,50,105,19938,50/1351,105/19938,0.47619047619047616,7.027598604208523,16.69543337067436,1.0958199961639243e-30,3.734217371543219e-29,PTPN11/FGFR2/FOXO3/GAB2/ERBB2/MDM2/SOS1/AREG/IRS1/RNMT/CHUK/EREG/AKT2/CDKN1B/FLT3/RAC2/CDKN1A/FGFR1/NR4A1/ESR1/AKT3/ERBB3/PIK3CA/ERBB4/FGF7/NRG1/FGF19/MTOR/FGFR3/SRC/FYN/ESR2/NRG2/EGFR/FGF3/RICTOR/PTEN/FGF4/FGF10/GRB2/FOXO4/FOXO1/KIT/EGF/RPS6KB2/FOXO6/FGF8/AKT1/FGFR4/PIGU,Oncogene,Reactome_2022
Oxidative Stress Induced Senescence R-HSA-2559580,25,91,19938,25/1351,91/19938,0.27472527472527475,4.054383810120302,7.873173097853754,9.903447527259542e-10,3.6258076484098987e-09,TFDP1/FOS/MAP2K7/MDM2/JUN/MAP2K6/H2AZ1/UBC/MAPK14/CBX2/EZH2/MAPK1/MAPK3/RNF2/CDK4/E2F3/CDKN2A/E2F1/MAPK9/CBX8/MDM4/MAP2K4/CBX4/MAPK8/TP53,Oncogene,Reactome_2022
Regulation Of PTEN Gene Transcription R-HSA-8943724,25,61,19938,25/1351,61/19938,0.4098360655737705,6.048343060999139,10.646118303840057,3.9331328359920554e-14,3.056803239200843e-13,HDAC3/HDAC5/JUN/SALL4/HDAC2/EGR1/PPARG/MTOR/MTA3/CBX2/SNAI1/LAMTOR5/EZH2/MAPK1/MAPK3/RNF2/PTEN/RHEB/CBX8/SNAI2/MTA1/KDM1A/CBX4/HDAC1/TP53,Oncogene,Reactome_2022
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,27,102,19938,27/1351,102/19938,0.2647058823529412,3.9065180476335613,7.934124107669908,5.337241492498335e-10,2.0208529753647542e-09,UBE2V1/FOS/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/MAP3K8/DUSP6/MAPK14/IKBKB/TLR4/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/MAP3K1/MAPK9/MAP2K4/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,27,106,19938,27/1351,106/19938,0.25471698113207547,3.759102272251163,7.678747803433192,1.355364380144406e-09,4.727767089795053e-09,UBE2V1/FOS/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/MAP3K8/DUSP6/MAPK14/IKBKB/TLR4/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/MAP3K1/MAPK9/MAP2K4/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
EGFR Downregulation R-HSA-182971,10,31,19938,10/1351,31/19938,0.3225806451612903,4.760631312528354,5.649260818914904,2.347280793431663e-05,3.989930249033532e-05,PTPN12/GRB2/EGFR/AREG/CBL/EGF/SPRY1/EREG/UBC/PTPN3,Oncogene,Reactome_2022
Signaling By ERBB2 R-HSA-1227986,28,49,19938,28/1351,49/19938,0.5714285714285714,8.433118325050227,14.044799439721258,1.3811985753558563e-20,2.4474838755305775e-19,ERBB2/SOS1/YES1/NRAS/EREG/AKT2/PTPN12/AKT3/ERBB3/PIK3CA/RHOA/ERBB4/NRG1/SRC/FYN/NRG2/EGFR/AKT1/GRB7/GRB2/HSP90AA1/HRAS/EGF/SHC1/PRKCA/PTK6/UBC/PIGU,Oncogene,Reactome_2022
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,16,123,19938,16/1351,123/19938,0.13008130081300814,1.9197342528569625,2.7584861495643644,0.008916347555939654,0.010646743847119318,CST3/IGF1/IGFBP2/TIMP1/STC2/MMP2/IGF2/PAPPA/GOLM1/IL6/FN1/CDH2/APP/P4HB/MEN1/BMP4,Oncogene,Reactome_2022
Sema4D In Semaphorin Signaling R-HSA-400685,10,24,19938,10/1351,24/19938,0.4166666666666667,6.1491487786824575,6.8047901915805635,1.6079497193101766e-06,3.3442334537765643e-06,ROCK1/RRAS/LIMK1/ERBB2/ROCK2/RHOA/RNMT/MYH9/PLXNB1/RHOB,Oncogene,Reactome_2022
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,43,168,19938,43/1351,168/19938,0.25595238095238093,3.777334249762081,9.746134164291476,1.5764836738791163e-14,1.2933004954230527e-13,MDM2/AREG/CDCA8/TRIM28/PCNA/HDAC2/VDR/NR5A2/MRTFA/IKBKE/ESR1/NUP98/TFAP2A/TRIM27/PGR/PPARG/UHRF2/RNF168/CBX2/AURKA/VHL/DNMT1/DDX5/RELA/BRCA1/RNF2/PARK7/HNRNPC/TOP2A/AURKB/NUP153/BIRC5/CDKN2A/CBX4/CBX8/TDG/MTA1/THRA/RARA/SATB1/TFAP2C/HDAC1/TP53,Oncogene,Reactome_2022
Nuclear Receptor Transcription Pathway R-HSA-383280,15,53,19938,15/1351,53/19938,0.2830188679245283,4.1767803025012915,6.243315007047263,1.4531077426260097e-06,3.0800322008771404e-06,NR4A1/ESR1/RARB/NR2F1/ESRRG/ESRRA/AREG/NRBP1/PGR/RARA/THRA/PPARG/VDR/NR5A2/ESR2,Oncogene,Reactome_2022
MAP2K And MAPK Activation R-HSA-5674135,10,37,19938,10/1351,37/19938,0.2702702702702703,3.9886370456318647,4.905570450062822,0.00012687542794910834,0.00019117624007297616,MAPK1/IQGAP1/MAPK3/SRC/HRAS/NRAS/RAP1A/BRAF/CSK/FN1,Oncogene,Reactome_2022
NCAM Signaling For Neurite Out-Growth R-HSA-375165,14,57,19938,14/1351,57/19938,0.24561403508771928,3.6247613853286063,5.350089815554451,1.9591806864948332e-05,3.377109121078642e-05,ARTN/MAPK1/GRB2/MAPK3/COL4A1/SOS1/GFRA1/HRAS/NRAS/PTK2/SRC/FGFR1/FYN/COL4A2,Oncogene,Reactome_2022
Vesicle-mediated Transport R-HSA-5653656,64,634,19938,64/1351,634/19938,0.10094637223974763,1.4897622277691254,3.3787743742388825,0.0009005910521192954,0.0011944965152360714,KIF15/USP6NL/COPB2/KIF11/INS/AREG/RAB7A/HIP1/CBL/RAB9A/GRK2/CENPE/DENND4C/SPARC/EREG/AKT2/MYO6/GJA1/AKT3/COPS5/TMED3/KIF26A/ARPC2/COL4A1/VAMP8/TPD52/KIF26B/KIF23/AP1S1/RAB5A/WASL/SYT1/RAB1A/KIF4A/SRC/COPS6/CNIH3/COL4A2/RHOBTB3/EGFR/RAB27B/RACGAP1/WNT5A/CTTN/KIF3C/RABGEF1/PAFAH1B3/AKT1/KIF2A/SCARB1/AGTR1/GRB2/KIF2C/AKR1B10/HSP90AA1/EGF/MYH9/APP/TBC1D24/GJA3/UBC/HSPA8/TACR1/ARF4,Oncogene,Reactome_2022
P75 NTR Receptor-Mediated Signaling R-HSA-193704,24,95,19938,24/1351,95/19938,0.25263157894736843,3.7283259963379956,7.1863328246326725,1.3152410763330472e-08,3.8332355053653945e-08,HDAC3/PREX1/MCF2/SOS1/AKAP13/HDAC2/ARHGEF5/FGD1/VAV3/RHOA/IKBKB/NFKB1/VAV2/TRAF6/SQSTM1/RELA/ADAM17/ARHGEF2/NCSTN/TIAM1/UBC/MAPK8/HDAC1/PRKCI,Oncogene,Reactome_2022
G1/S Transition R-HSA-69206,34,129,19938,34/1351,129/19938,0.26356589147286824,3.889694111166578,8.87704418445544,3.6053591107024252e-12,2.1583433595151002e-11,TFDP1/CCNE1/CCNB1/CDC7/CKS1B/PCNA/AKT2/CDKN1B/RRM2/CDKN1A/CDK1/AKT3/E2F4/WEE1/PSMD5/UBC/CDK2/PSMD12/CDC25A/E2F6/CCND1/CDK4/AKT1/RB1/MYC/PSMD14/E2F1/PSMD10/CDK7/E2F5/SKP2/CDT1/PTK6/HDAC1,Oncogene,Reactome_2022
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,14,77,19938,14/1351,77/19938,0.18181818181818182,2.6832649216068907,3.9897915793618117,0.0005999805087576745,0.000815310936747392,ARTN/CHEK1/RAD9A/CDK2/TIMELESS/BRCA1/BRIP1/DNA2/ATM/BARD1/RFC3/UBC/RNF168/RBBP8,Oncogene,Reactome_2022
Cellular Responses To Stress R-HSA-2262752,94,717,19938,94/1351,717/19938,0.13110181311018132,1.9347949295268654,6.872913308963368,4.405521740088633e-10,1.6824535610855729e-09,HDAC3/MAP2K7/ERN1/CDKN1B/SIN3B/ETS1/CCL2/ARTN/STAT3/AKT3/H2AZ1/PSMD5/CYBB/CBX2/EZH2/RB1/PSMD14/BMAL1/RPS6KA3/RHEB/HMGA2/CDKN2A/CBX8/XPO1/UBE2C/HMOX1/TP53/PHGDH/JUN/AKT2/NUP98/HIF1A/ATP7A/MTOR/MAPK3/RNF2/CDK4/ATM/HM13/E2F1/UBC/HSPA8/MAPK8/HMGA1/FOS/AREG/RPL14/ATF3/TBL1XR1/TLR4/PSMD12/VHL/LAMTOR5/SQSTM1/BTRC/RELA/NOTCH1/PSMD10/MDM4/BRIP1/SHC1/PTK6/CBX4/AKT1/EHMT2/TFDP1/CCNE1/MDM2/LMNA/CARM1/NFE2L2/GSTP1/CDKN1A/MAP2K6/PGR/MAPK14/CDK2/P4HB/NFKB1/MAPK1/MRPL13/E2F3/HSF1/MYC/SIRT1/ID1/NUP153/VEGFA/MAPK9/MAP2K4/HSP90AA1/IL6/SKP2/RPL39,Oncogene,Reactome_2022
Disease R-HSA-1643685,255,1723,19938,255/1351,1723/19938,0.14799767846778875,2.184143385115301,13.863895419383333,6.269830565245933e-35,2.7775349404039484e-33,HDAC3/MAP2K7/HDAC5/ERBB2/STING1/MAML2/P2RX7/TRIM24/SPRED2/MAP3K7/C1QBP/HDAC2/CDKN1B/MUC1/CSK/CYP24A1/CAV1/SLC2A1/ARTN/AKT3/PTPN12/HDAC9/VAV3/PIK3CA/STAT3/ARPC2/PSMD5/H2AZ1/WASL/ENTPD5/WAS/EZH2/NRG2/EGFR/TRIM25/DERL1/KPNA2/RICTOR/LYN/RB1/PSMD14/SYK/CDKN2A/NF1/NCSTN/XRCC6/ABL1/CDK7/ALK/XPO1/PRMT1/UBE2C/FGF8/HDAC1/THBS2/HMOX1/PIGU/TP53/UBE2V1/FOXO3/GAB2/FGF19/SOS1/RAB7A/CBL/EML4/NOTCH2/WIPF1/TCF7L2/TRIM28/S100A1/JUN/EREG/AKT2/FLT3/BCL11A/ESR1/NUP98/DUSP8/HLA-C/TRIM27/DDX20/ERBB4/ERLIN2/NOTCH4/AP1S1/MTOR/MTA3/CCND3/CDC25A/NT5E/ROCK1/MAPK3/ROCK2/WNT5A/JAK2/CCND1/CDK4/ATM/PTEN/CDK8/AGK/PTPN6/CCND2/PTGDR/RBP1/E2F1/GRB2/SND1/FOXO4/NOTCH3/HRAS/RPS6KB2/EGF/FOXO6/MTA1/HLA-G/MYH9/BARD1/KDM1A/UBC/IFNA1/TPM4/MAPK8/HMGA1/PTPN11/STAT1/ABI1/FGFR2/ETV6/AREG/IRS1/NRAS/RPL14/WASF3/DKK2/GJA1/MAP3K11/CXCR4/ERBB3/CTNNB1/FGF7/RRBP1/RAB5A/B4GALT1/RAP1A/SRC/IKBKB/ADORA2B/TBL1XR1/PSMD12/VHL/TLR4/VAV2/TRAF6/ISG15/DNMT1/SQSTM1/DDX5/NUS1/BRCA1/CDKN1C/RELA/HCK/ALG1/BTRC/RPN2/ITGB1/BCL2L1/DCXR/PDCD1/NOTCH1/FGF4/KDR/ADAMTS8/CARS1/FGF10/B2M/S100A9/PSMD10/BRIP1/CDC25B/SHC1/PRKCA/SLC40A1/AKT1/CYP1B1/HDAC8/CHUK/RBBP8/FN1/FGFR4/TFDP1/MECP2/CCNE1/MDM2/HIP1/RNMT/LMNA/YES1/GALNT3/DNA2/JAK1/RAD51/ENO1/NFE2L2/KREMEN2/CDKN1A/RAC2/RAD9A/FGFR1/BRAF/MAP2K6/IKBKE/ARID4B/NR4A1/DUSP6/BRD4/NRG1/MAPK14/SYT1/RFC3/CDK2/CPSF6/FGFR3/PTK2/RAN/FYN/NFKB1/ESR2/MAPK1/IQGAP1/DLL1/CRK/MRPL13/RBPJ/FGF3/HMGB1/PTHLH/E2F3/MYC/NUP153/VEGFA/G3BP2/FOXO1/KIT/MAP2K4/HSP90AA1/IL6/SKP2/SMAD4/APP/RAD51C/ADAM17/RPL39,Oncogene,Reactome_2022
RMTs Methylate Histone Arginines R-HSA-3214858,11,48,19938,11/1351,48/19938,0.22916666666666666,3.3820318282753514,4.454548756056311,0.0002915184764750307,0.0004192944320728526,SMARCE1/SMARCA4/CARM1/JAK2/H2AZ1/PRMT5/CCND1/CDK4/PRMT1/PRMT6/ARID1A,Oncogene,Reactome_2022
Negative Regulation Of FGFR3 Signaling R-HSA-5654732,11,29,19938,11/1351,29/19938,0.3793103448275862,5.597845784731616,6.680079110304623,1.4715100058304014e-06,3.1041853932517514e-06,PTPN11/MAPK1/GRB2/MAPK3/CBL/FGF8/FGFR3/UBC/BRAF/SRC/FGF4,Oncogene,Reactome_2022
Regulation Of TP53 Activity R-HSA-5633007,41,156,19938,41/1351,156/19938,0.26282051282051283,3.8786938450150887,9.73140638448207,2.430357216603091e-14,1.922586155277088e-13,MDM2/BRD7/HIPK1/DNA2/SGK1/PRMT5/TP73/HDAC2/AKT2/RBBP8/RAD9A/MAP2K6/CDK1/ARTN/AKT3/NUAK1/TP63/CHEK2/MAPK14/MTOR/RFC3/CDK2/AURKA/SMYD2/CHEK1/BRCA1/KAT6A/PPP1R13L/RICTOR/ATM/AKT1/AURKB/CDKN2A/MDM4/BRIP1/STK11/BARD1/UBC/HDAC1/TP53/EHMT2,Oncogene,Reactome_2022
PI3K Cascade R-HSA-109704,19,44,19938,19/1351,44/19938,0.4318181818181818,6.372754188816365,9.61867348275511,1.494158656468938e-11,7.879908152568326e-11,PTPN11/FGFR2/GAB2/IRS1/AKT2/FLT3/FGFR1/PIK3CA/FGF7/FGF19/FGFR3/THEM4/FGF3/FGF4/FGF10/GRB2/FGF8/FGFR4/PIGU,Oncogene,Reactome_2022
Negative Regulation Of FGFR4 Signaling R-HSA-5654733,12,31,19938,12/1351,31/19938,0.3870967741935484,5.712757575034025,7.079555134529929,3.7569084049729085e-07,8.623370069445588e-07,PTPN11/MAPK1/GRB2/MAPK3/CBL/FGF8/FGF19/UBC/BRAF/SRC/FGFR4/FGF4,Oncogene,Reactome_2022
Ub-specific Processing Proteases R-HSA-5689880,31,198,19938,31/1351,198/19938,0.15656565656565657,2.3105892380503783,4.996645608890326,1.0596119744439695e-05,1.9640506471911236e-05,MDM2/AREG/CDC20/MAP3K7/USP47/DDB2/HIF1A/PSMD5/USP28/USP20/USP22/PSMD12/CDC25A/TRAF6/SIAH2/GATA3/PTEN/MYC/PSMD14/BIRC3/PSMD10/FOXO4/MDM4/BIRC2/SKP2/SMAD4/CYLD/UBC/USP11/USP15/TP53,Oncogene,Reactome_2022
Oncogene Induced Senescence R-HSA-2559585,14,33,19938,14/1351,33/19938,0.42424242424242425,6.260951483749412,8.154420541602628,9.706404606433785e-09,2.905363000439302e-08,TFDP1/CDKN2A/E2F1/MAPK1/MDM2/MAPK3/MDM4/CDK4/E2F3/RB1/UBC/ETS1/ID1/TP53,Oncogene,Reactome_2022
Programmed Cell Death R-HSA-5357801,43,208,19938,43/1351,208/19938,0.20673076923076922,3.050923817115527,8.01623763170207,3.661706681981215e-11,1.8226247866490765e-10,TFDP1/STK24/IRF2/LMNA/C1QBP/TP73/AKT2/CFLAR/STAT3/AKT3/CTNNB1/TP63/OGT/PSMD5/UBC/MAPT/BCL2/PTK2/PMAIP1/TLR4/PSMD12/BAX/ROCK1/MAPK1/MAPK3/HMGB1/AKT1/BCL2L1/PSMD14/FASN/BIRC3/CDKN2A/E2F1/PSMD10/HSP90AA1/BIRC2/BMF/DCC/TNFRSF10B/SATB1/MAPK8/TP53/TJP2,Oncogene,Reactome_2022
Homology Directed Repair R-HSA-5693538,18,116,19938,18/1351,116/19938,0.15517241379310345,2.2900278210265705,3.7567064860864194,0.0007944225702031596,0.0010600277066265052,ARTN/CHEK1/RAD9A/CDK2/TIMELESS/BRCA1/ABL1/BRIP1/DNA2/RAD51/ATM/BARD1/PCNA/RFC3/UBC/RAD51C/RNF168/RBBP8,Oncogene,Reactome_2022
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,12,44,19938,12/1351,44/19938,0.2727272727272727,4.024897382410336,5.415379006322169,2.462847412814739e-05,4.117137373120488e-05,BAX/BIRC5/BCL2L14/NDRG1/TP63/FASN/TP73/ATM/TNFRSF10B/BCL6/PMAIP1/TP53,Oncogene,Reactome_2022
CDC42 GTPase Cycle R-HSA-9013148,22,149,19938,22/1351,149/19938,0.1476510067114094,2.1790272182176764,3.894556156979983,0.0004499099936127283,0.0006228441474076207,PREX1/MCF2/RAB7A/TMPO/WIPF1/DEPDC1B/ARHGEF5/FGD1/CAV1/MAP3K11/VAV3/IQGAP3/PAK4/WASL/VAV2/WAS/IQGAP1/RACGAP1/SCRIB/ARHGEF25/TIAM1/IQGAP2,Oncogene,Reactome_2022
G2/M Transition R-HSA-69275,29,182,19938,29/1351,182/19938,0.15934065934065933,2.351542609869775,4.938202066874187,1.433251500189241e-05,2.5810179454627392e-05,HAUS3/MYBL2/CCNB1/PLK1/CDKN1A/CDK1/WEE1/PSMD5/CDK2/AURKA/PSMD12/MAPRE1/CCNB2/CDC25A/HMMR/BTRC/CEP131/PPP1R12A/PSMD14/PSMD10/NEK2/FOXM1/HSP90AA1/CDK7/XPO1/CDC25B/PRKCA/UBC/TP53,Oncogene,Reactome_2022
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",39,106,19938,39/1351,106/19938,0.36792452830188677,5.42981439325168,12.328440262580317,2.740613195663286e-19,4.4966357247364286e-18,PTPN11/FGFR2/GAB2/ERBB2/SOS1/INS/AREG/IRS1/RNMT/EREG/RAC2/FLT3/FGFR1/ESR1/ERBB3/PIK3CA/ERBB4/FGF7/NRG1/FGF19/FGFR3/SRC/FYN/ESR2/TRAF6/MAPK1/NRG2/EGFR/MAPK3/FGF3/FGF4/FGF10/GRB2/KIT/EGF/FGF8/AKT1/FGFR4/PIGU,Oncogene,Reactome_2022
Metabolism Of Proteins R-HSA-392499,189,1880,19938,189/1351,1880/19938,0.10053191489361703,1.4836456840480654,5.940518412946064,1.2239170322136838e-08,3.59069698854743e-08,HDAC3/TNFAIP3/STC2/CDCA8/MAP3K7/CISH/HDAC2/GFUS/MUC1/OTULIN/VDR/STAT3/DDB2/SPHK1/OGT/NPPA/PSMD5/KLF4/H2AZ1/PPARG/USP28/USP22/CBX2/FBXO32/RAB27B/DERL1/PRKN/RECK/PSMD14/BIRC3/CDKN2A/IGFBP2/NCSTN/CBX8/TDG/UBE2C/SATB1/HDAC1/THBS2/USP15/PIGU/PAX6/TP53/RARS1/YY1/INS/FBXO11/RAB7A/RAB9A/TCF7L2/TRIM28/USP47/FBXO22/CUL4A/EIF4E/ESR1/NUP98/TRIM27/HIF1A/EIF3E/UHRF2/RNF168/COPS6/GALNT6/CNIH3/CDC25A/TIMP1/MMP2/RAB40B/PAPPA/RNF2/PTEN/HNRNPC/TOP2A/SENP1/FOXO4/BIRC2/MTA1/ENPEP/BARD1/CYLD/UBC/USP11/TFAP2C/EIF3A/ARF4/HSPA8/BMP4/IGF2/ZBTB16/TGFBI/AREG/MRPL12/RPL14/PCNA/ARSD/NR5A2/MRTFA/EEF1A2/CDK1/MEN1/CST3/COPS5/IGF1/CTNNB1/TFAP2A/LEP/BCHE/KDM1B/RAB5A/B4GALT1/USP20/ADORA2B/PSMD12/VHL/TRAF6/TRIM25/DNMT1/SQSTM1/DDX5/NUS1/ST6GAL2/BRCA1/RELA/CTSD/ALG1/BTRC/PRL/PARK7/GATA3/RPN2/SEC61G/ASB2/EIF3C/AURKB/ADAMTS8/CARS1/BIRC5/B2M/PSMD10/MDM4/DCAF7/THRA/ST6GALNAC5/CBX4/AURKA/GPAA1/FN1/DTL/CCNE1/FBXO31/COPB2/MDM2/CDC20/GALNT3/NFE2L2/UBA2/UBE2T/PIGT/IKBKE/TMED3/MRPS30/PTCD3/RHOA/PGR/EIF3D/RAB1A/PRKDC/P4HB/RAB2A/DCAF13/ISL1/SIAH2/MRPL13/MYC/CDH2/NUP153/RAB25/EIF4EBP1/GOLM1/IL6/SKP2/RGS6/UCHL1/RARA/APP/SMAD4/FBXL20/RPL39,Oncogene,Reactome_2022
Circadian Clock R-HSA-400253,10,66,19938,10/1351,66/19938,0.15151515151515152,2.2360541013390756,2.7116996681994,0.0129242161047991,0.015106669483973618,HDAC3/SIRT1/NAMPT/BTRC/CARM1/HIF1A/SERPINE1/UBC/BMAL1/TBL1XR1,Oncogene,Reactome_2022
Signaling By Nuclear Receptors R-HSA-9006931,67,258,19938,67/1351,258/19938,0.2596899224806202,3.8324927271788343,12.345794361388341,2.8346565368756617e-22,5.979775456361515e-21,HDAC3/FOS/SRF/IGF1R/MYB/FOXO3/YY1/AREG/CARM1/KDM4B/KDM3A/NRAS/JUN/TFF3/EREG/AKT2/CDKN1B/NR5A2/CXXC5/CAV1/ESR1/AKT3/PIK3CA/SPHK1/MMP9/H2AZ1/ERBB4/KDM1B/CYP26A1/PGR/BCL2/SRC/PTK2/KDM4A/TBL1XR1/ESR2/CXCL12/DDX5/MMP2/MAPK1/EGFR/MAPK3/CTSD/KPNA2/CHD1/CCND1/GATA3/AKT1/FOXA1/MYC/AKR1C3/FASN/JUND/RARB/RUNX1/ZNF217/NCOA3/HSP90AA1/HRAS/XPO1/EGF/RARA/SHC1/PRMT1/TFF1/KDM1A/HDAC1,Oncogene,Reactome_2022
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,28,103,19938,28/1351,103/19938,0.27184466019417475,4.011871824538457,8.262128118682371,1.2999829227257296e-10,5.758924347674982e-10,UBE2V1/FOS/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/IKBKE/MAP3K8/DUSP6/MAPK14/IKBKB/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/BIRC3/MAPK9/MAP2K4/BIRC2/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
GRB2 Events In ERBB2 Signaling R-HSA-1963640,11,15,19938,11/1351,15/19938,0.7333333333333333,10.822501850481125,10.259904322292922,1.408840848956261e-10,6.118789177329644e-10,GRB2/NRG2/ERBB2/EGFR/SOS1/HRAS/EGF/NRAS/ERBB4/NRG1/EREG,Oncogene,Reactome_2022
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,11,63,19938,11/1351,63/19938,0.1746031746031746,2.576786154876458,3.3794220502699917,0.003128258164667023,0.003936983997009919,TRIM32/CTNNB1/STING1/RELA/TRIM56/XRCC6/PRKDC/UBC/IKBKB/CHUK/NFKB1,Oncogene,Reactome_2022
CD28 Co-Stimulation R-HSA-389356,14,34,19938,14/1351,34/19938,0.4117647058823529,6.076805851874428,7.987534773244124,1.547277151879414e-08,4.422217924403744e-08,MAP3K8/AKT3/GRB2/PIK3CA/THEM4/YES1/LYN/RICTOR/AKT2/MTOR/MAP3K14/AKT1/SRC/FYN,Oncogene,Reactome_2022
Signaling By Hippo R-HSA-2028269,10,20,19938,10/1351,20/19938,0.5,7.378978534418949,7.69477993809923,1.9467703623439383e-07,4.6870612528172e-07,STK24/YAP1/AMOTL1/WWTR1/AMOTL2/LATS2/LATS1/WWC1/AMOT/TJP2,Oncogene,Reactome_2022
MyD88-independent TLR4 Cascade R-HSA-166166,30,107,19938,30/1351,107/19938,0.2803738317757009,4.137744972571373,8.77384895213877,1.2140419312076156e-11,6.639760191666342e-11,PTPN11/UBE2V1/FOS/MAP2K7/MAP3K7/JUN/CHUK/MAP2K6/IKBKE/MAP3K8/DUSP6/MAPK14/IKBKB/TLR4/NFKB1/TRAF6/BTRC/MAPK1/MAPK3/RELA/HMGB1/RPS6KA3/BIRC3/MAPK9/MAP2K4/BIRC2/APP/UBC/MAPK8/TP53,Oncogene,Reactome_2022
